stimulus,spectral_centroid_hz,elevation,draw_index
stim69_cat_purring.wav,812.5344596580081,5.0,5
stim69_cat_purring.wav,812.5344596580081,8.0,6
stim69_cat_purring.wav,812.5344596580081,13.0,7
stim69_cat_purring.wav,812.5344596580081,8.0,8
stim69_cat_purring.wav,812.5344596580081,4.0,9
stim69_cat_purring.wav,812.5344596580081,8.0,10
stim71_cellphone_vibrating.wav,2676.2407264863136,15.0,1
stim71_cellphone_vibrating.wav,2676.2407264863136,26.0,2
stim71_cellphone_vibrating.wav,2676.2407264863136,9.0,3
stim71_cellphone_vibrating.wav,2676.2407264863136,10.0,4
stim71_cellphone_vibrating.wav,2676.2407264863136,19.0,5
stim71_cellphone_vibrating.wav,2676.2407264863136,12.0,6
stim71_cellphone_vibrating.wav,2676.2407264863136,17.0,7
stim71_cellphone_vibrating.wav,2676.2407264863136,11.0,8
stim71_cellphone_vibrating.wav,2676.2407264863136,6.0,9
stim71_cellphone_vibrating.wav,2676.2407264863136,17.0,10
stim72_cello.wav,969.2316472768556,1.0,1
stim72_cello.wav,969.2316472768556,2.0,2
stim72_cello.wav,969.2316472768556,8.0,3
stim72_cello.wav,969.2316472768556,11.0,4
stim72_cello.wav,969.2316472768556,15.0,5
stim72_cello.wav,969.2316472768556,3.0,6
stim72_cello.wav,969.2316472768556,1.0,7
stim72_cello.wav,969.2316472768556,18.0,8
stim72_cello.wav,969.2316472768556,2.0,9
stim72_cello.wav,969.2316472768556,2.0,10
stim76_chair_rolling.wav,1787.868720840162,5.0,1
stim76_chair_rolling.wav,1787.868720840162,9.0,2
stim76_chair_rolling.wav,1787.868720840162,18.0,3
stim76_chair_rolling.wav,1787.868720840162,14.0,4
stim76_chair_rolling.wav,1787.868720840162,12.0,5
stim76_chair_rolling.wav,1787.868720840162,3.0,6
stim76_chair_rolling.wav,1787.868720840162,6.0,7
stim76_chair_rolling.wav,1787.868720840162,8.0,8
stim76_chair_rolling.wav,1787.868720840162,2.0,9
stim76_chair_rolling.wav,1787.868720840162,5.0,10
stim78_chimes_in_the_wind.wav,3878.71615875767,13.0,1
stim78_chimes_in_the_wind.wav,3878.71615875767,8.0,2
stim78_chimes_in_the_wind.wav,3878.71615875767,19.0,3
stim78_chimes_in_the_wind.wav,3878.71615875767,22.0,4
stim78_chimes_in_the_wind.wav,3878.71615875767,6.0,5
stim78_chimes_in_the_wind.wav,3878.71615875767,17.0,6
stim78_chimes_in_the_wind.wav,3878.71615875767,24.0,7
stim78_chimes_in_the_wind.wav,3878.71615875767,23.0,8
stim78_chimes_in_the_wind.wav,3878.71615875767,25.0,9
stim78_chimes_in_the_wind.wav,3878.71615875767,16.0,10
stim7_applause.wav,3189.4298212539757,22.0,1
stim7_applause.wav,3189.4298212539757,9.0,2
stim7_applause.wav,3189.4298212539757,11.0,3
stim7_applause.wav,3189.4298212539757,7.0,4
stim7_applause.wav,3189.4298212539757,13.0,5
stim7_applause.wav,3189.4298212539757,12.0,6
stim7_applause.wav,3189.4298212539757,9.0,7
stim7_applause.wav,3189.4298212539757,20.0,8
stim7_applause.wav,3189.4298212539757,10.0,9
stim7_applause.wav,3189.4298212539757,9.0,10
stim80_chopping_food.wav,3769.701277103086,8.0,1
stim80_chopping_food.wav,3769.701277103086,16.0,2
stim80_chopping_food.wav,3769.701277103086,13.0,3
stim80_chopping_food.wav,3769.701277103086,14.0,4
stim80_chopping_food.wav,3769.701277103086,11.0,5
stim80_chopping_food.wav,3769.701277103086,23.0,6
stim80_chopping_food.wav,3769.701277103086,30.0,7
stim80_chopping_food.wav,3769.701277103086,17.0,8
stim80_chopping_food.wav,3769.701277103086,20.0,9
stim80_chopping_food.wav,3769.701277103086,26.0,10
stim82_church_bells.wav,1251.332126256368,30.0,1
stim82_church_bells.wav,1251.332126256368,9.0,2
stim82_church_bells.wav,1251.332126256368,16.0,3
stim82_church_bells.wav,1251.332126256368,16.0,4
stim82_church_bells.wav,1251.332126256368,13.0,5
stim82_church_bells.wav,1251.332126256368,6.0,6
stim82_church_bells.wav,1251.332126256368,1.0,7
stim82_church_bells.wav,1251.332126256368,0.0,8
stim82_church_bells.wav,1251.332126256368,7.0,9
stim82_church_bells.wav,1251.332126256368,7.0,10
stim83_cicadas.wav,6105.731622418133,27.0,1
stim83_cicadas.wav,6105.731622418133,31.0,2
stim83_cicadas.wav,6105.731622418133,30.0,3
stim83_cicadas.wav,6105.731622418133,38.0,4
stim83_cicadas.wav,6105.731622418133,19.0,5
stim83_cicadas.wav,6105.731622418133,23.0,6
stim83_cicadas.wav,6105.731622418133,36.0,7
stim83_cicadas.wav,6105.731622418133,38.0,8
stim83_cicadas.wav,6105.731622418133,51.0,9
stim83_cicadas.wav,6105.731622418133,39.0,10
stim86_clock_ticking.wav,6756.506183810973,43.0,1
stim86_clock_ticking.wav,6756.506183810973,29.0,2
stim86_clock_ticking.wav,6756.506183810973,31.0,3
stim86_clock_ticking.wav,6756.506183810973,27.0,4
stim86_clock_ticking.wav,6756.506183810973,35.0,5
stim86_clock_ticking.wav,6756.506183810973,46.0,6
stim86_clock_ticking.wav,6756.506183810973,29.0,7
stim86_clock_ticking.wav,6756.506183810973,34.0,8
stim86_clock_ticking.wav,6756.506183810973,28.0,9
stim86_clock_ticking.wav,6756.506183810973,25.0,10
stim88_coin_dropping.wav,7244.343251795075,28.0,1
stim88_coin_dropping.wav,7244.343251795075,22.0,2
stim88_coin_dropping.wav,7244.343251795075,49.0,3
stim88_coin_dropping.wav,7244.343251795075,33.0,4
stim88_coin_dropping.wav,7244.343251795075,44.0,5
stim88_coin_dropping.wav,7244.343251795075,40.0,6
stim88_coin_dropping.wav,7244.343251795075,28.0,7
stim88_coin_dropping.wav,7244.343251795075,27.0,8
stim88_coin_dropping.wav,7244.343251795075,43.0,9
stim88_coin_dropping.wav,7244.343251795075,30.0,10
stim89_coin_in_vending_machine.wav,4481.845477870828,32.0,1
stim89_coin_in_vending_machine.wav,4481.845477870828,11.0,2
stim89_coin_in_vending_machine.wav,4481.845477870828,25.0,3
stim89_coin_in_vending_machine.wav,4481.845477870828,28.0,4
stim89_coin_in_vending_machine.wav,4481.845477870828,14.0,5
stim89_coin_in_vending_machine.wav,4481.845477870828,16.0,6
stim89_coin_in_vending_machine.wav,4481.845477870828,36.0,7
stim89_coin_in_vending_machine.wav,4481.845477870828,15.0,8
stim89_coin_in_vending_machine.wav,4481.845477870828,19.0,9
stim89_coin_in_vending_machine.wav,4481.845477870828,19.0,10
stim91_coughing.wav,3028.209074631991,8.0,1
stim91_coughing.wav,3028.209074631991,20.0,2
stim91_coughing.wav,3028.209074631991,20.0,3
stim91_coughing.wav,3028.209074631991,11.0,4
stim91_coughing.wav,3028.209074631991,21.0,5
stim91_coughing.wav,3028.209074631991,7.0,6
stim91_coughing.wav,3028.209074631991,0.0,7
stim91_coughing.wav,3028.209074631991,15.0,8
stim91_coughing.wav,3028.209074631991,35.0,9
stim91_coughing.wav,3028.209074631991,2.0,10
stim92_country_song.wav,2594.4664432326276,6.0,1
stim92_country_song.wav,2594.4664432326276,12.0,2
stim92_country_song.wav,2594.4664432326276,19.0,3
stim92_country_song.wav,2594.4664432326276,3.0,4
stim92_country_song.wav,2594.4664432326276,9.0,5
stim92_country_song.wav,2594.4664432326276,17.0,6
stim92_country_song.wav,2594.4664432326276,9.0,7
stim92_country_song.wav,2594.4664432326276,5.0,8
stim92_country_song.wav,2594.4664432326276,5.0,9
stim92_country_song.wav,2594.4664432326276,10.0,10
stim97_crickets.wav,5923.4955751438865,28.0,1
stim97_crickets.wav,5923.4955751438865,38.0,2
stim97_crickets.wav,5923.4955751438865,31.0,3
stim97_crickets.wav,5923.4955751438865,33.0,4
stim97_crickets.wav,5923.4955751438865,47.0,5
stim97_crickets.wav,5923.4955751438865,26.0,6
stim97_crickets.wav,5923.4955751438865,26.0,7
stim97_crickets.wav,5923.4955751438865,41.0,8
stim97_crickets.wav,5923.4955751438865,22.0,9
stim97_crickets.wav,5923.4955751438865,34.0,10
stim98_crowd_cheering.wav,2858.0950466464233,18.0,1
stim98_crowd_cheering.wav,2858.0950466464233,3.0,2
stim98_crowd_cheering.wav,2858.0950466464233,12.0,3
stim98_crowd_cheering.wav,2858.0950466464233,6.0,4
stim98_crowd_cheering.wav,2858.0950466464233,6.0,5
stim98_crowd_cheering.wav,2858.0950466464233,12.0,6
stim98_crowd_cheering.wav,2858.0950466464233,8.0,7
stim98_crowd_cheering.wav,2858.0950466464233,19.0,8
stim98_crowd_cheering.wav,2858.0950466464233,24.0,9
stim98_crowd_cheering.wav,2858.0950466464233,20.0,10
